device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,0.75,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.2038,0.7377209806197738,0.0,1500.0,P1_equals_forced,True,0 == 0,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P2_le_P2prime,True,0.0995027534 <= 0.1018088,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P2prime_le_P3,True,0.1018088 <= 0.106118061,diagnostic
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P2_le_P0,True,0.0995027534 <= 0.118040033,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P0_le_P1,True,0.118040033 <= 0.128363034,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P3_within_budget,True,0.1505 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,P1_equals_forced,True,0.0755 == 0.0755,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P2_le_P2prime,True,0.117546101 <= 0.119653504,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P2prime_le_P3,True,0.119653504 <= 0.123870066,diagnostic
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P2_le_P0,True,0.117546101 <= 0.132386046,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,energy_P0_le_P1,True,0.132386046 <= 0.139982868,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,violation_P3_within_budget,True,0.1505 <= 0.155,required
device_0,0.75,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,755.0,745.0,P1_equals_forced,True,0.0755 == 0.0755,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P2_le_P2prime,True,0.0928019778 <= 0.0929379206,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P2prime_le_P3,True,0.0929379206 <= 0.0970860327,diagnostic
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P2_le_P0,True,0.0928019778 <= 0.109990365,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P0_le_P1,True,0.109990365 <= 0.118102166,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P3_within_budget,True,0.1006 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,P1_equals_forced,True,0.0353 == 0.0353,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P2_le_P2prime,True,0.105504961 <= 0.106016381,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P2prime_le_P3,True,0.106016381 <= 0.110365518,diagnostic
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P2_le_P0,True,0.105504961 <= 0.119309082,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,energy_P0_le_P1,True,0.119309082 <= 0.124071891,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,violation_P3_within_budget,True,0.1005 <= 0.105,required
device_0,0.75,1702.0,1.2,43.254,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,647.0,P1_equals_forced,True,0.0353 == 0.0353,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P2_le_P2prime,True,0.0734790639 <= 0.0832604887,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P2prime_le_P3,True,0.0832604887 <= 0.0851907299,diagnostic
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P2_le_P0,True,0.0734790639 <= 0.103698979,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P0_le_P1,True,0.103698979 <= 0.118102166,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P3_within_budget,True,0.1504 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,P1_equals_forced,True,0.0353 == 0.0353,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P2_le_P2prime,True,0.0920683312 <= 0.0995375781,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P2prime_le_P3,True,0.0995375781 <= 0.102640348,diagnostic
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P2_le_P0,True,0.0920683312 <= 0.11544242,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,energy_P0_le_P1,True,0.11544242 <= 0.124071891,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,violation_P3_within_budget,True,0.1493 <= 0.155,required
device_0,0.75,1702.0,1.2,43.254,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,353.0,1147.0,P1_equals_forced,True,0.0353 == 0.0353,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P2_le_P2prime,True,0.0817213274 <= 0.0817469688,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P2prime_le_P3,True,0.0817469688 <= 0.0827086756,diagnostic
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P2_le_P0,True,0.0817213274 <= 0.0936121264,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P0_le_P1,True,0.0936121264 <= 0.0978298054,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P3_within_budget,True,0.0502 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,P1_equals_forced,True,0.0093 == 0.0093,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P2_le_P2prime,True,0.088576582 <= 0.0886304827,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P2prime_le_P3,True,0.0886304827 <= 0.0900729092,diagnostic
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P2_le_P0,True,0.088576582 <= 0.0976389727,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,energy_P0_le_P1,True,0.0976389727 <= 0.0995118606,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,violation_P3_within_budget,True,0.0502 <= 0.055,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,407.0,P1_equals_forced,True,0.0093 == 0.0093,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P2_le_P2prime,True,0.0622048219 <= 0.0659084401,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P2prime_le_P3,True,0.0659084401 <= 0.0695650788,diagnostic
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P2_le_P0,True,0.0622048219 <= 0.0888586053,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P0_le_P1,True,0.0888586053 <= 0.0978298054,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P3_within_budget,True,0.1002 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,P1_equals_forced,True,0.0093 == 0.0093,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P2_le_P2prime,True,0.0758951381 <= 0.0787914887,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P2prime_le_P3,False,0.0787914887 <= 0.076662245,diagnostic
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P2_le_P0,True,0.0758951381 <= 0.0952699351,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,energy_P0_le_P1,True,0.0952699351 <= 0.0995118606,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,violation_P3_within_budget,True,0.1002 <= 0.105,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.1,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,907.0,P1_equals_forced,True,0.0093 == 0.0093,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P2_le_P2prime,True,0.0481011081 <= 0.0584757326,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P2prime_le_P3,True,0.0584757326 <= 0.0600824413,diagnostic
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P2_le_P0,True,0.0481011081 <= 0.0839855604,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P0_le_P1,True,0.0839855604 <= 0.0978298054,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P3_within_budget,True,0.1501 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,P1_equals_forced,True,0.0093 == 0.0093,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P2_le_P2prime,True,0.067500898 <= 0.0748622288,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P2prime_le_P3,False,0.0748622288 <= 0.0688204838,diagnostic
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P2_le_P0,True,0.067500898 <= 0.0935165069,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,energy_P0_le_P1,True,0.0935165069 <= 0.0995118606,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,violation_P3_within_budget,True,0.1502 <= 0.155,required
device_0,0.75,1702.0,1.35,48.66075000000001,0.15,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,93.0,1407.0,P1_equals_forced,True,0.0093 == 0.0093,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P2_le_P2prime,True,0.0738757607 <= 0.0738763638,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P2prime_le_P3,True,0.0738763638 <= 0.0740042759,diagnostic
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P2_le_P0,True,0.0738757607 <= 0.07640432,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P0_le_P1,True,0.07640432 <= 0.0770597257,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,P1_equals_forced,True,0.0021 == 0.0021,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P2_le_P2prime,True,0.0754986509 <= 0.0754989672,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P2prime_le_P3,True,0.0754989672 <= 0.0756094678,diagnostic
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P2_le_P0,True,0.0754986509 <= 0.0772518998,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,energy_P0_le_P1,True,0.0772518998 <= 0.0774510088,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.75,1702.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,79.0,P1_equals_forced,True,0.0021 == 0.0021,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P2_le_P2prime,True,0.0584732755 <= 0.0602049596,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P2prime_le_P3,True,0.0602049596 <= 0.0616119033,diagnostic
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P2_le_P0,True,0.0584732755 <= 0.0733799594,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P0_le_P1,True,0.0733799594 <= 0.0770597257,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.75,1702.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,P1_equals_forced,True,0.0021 == 0.0021,required
device_0,0.75,1702.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P2_le_P2prime,True,0.0664923814 <= 0.0676257684,required
device_0,0.75,1702.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P2prime_le_P3,False,0.0676257684 <= 0.0671168407,diagnostic
device_0,0.75,1702.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P2_le_P0,True,0.0664923814 <= 0.0765190004,required
device_0,0.75,1702.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,energy_P0_le_P1,True,0.0765190004 <= 0.0774510088,required
device_0,0.75,1702.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.2084,0.7526749545009777,21.0,479.0,violation_P0_within_budget,True,0.05 <= 0.055,required
